,sentiment,vi_review
3502,negative,mẹ con ép buộc áp lực 🥺 đau khổ
3503,negative,áp lực mik ☺ ️
3504,negative,"áp lực động lực , cân bằng"
3505,negative,câu so sánh mik ngta mik buồn 😌 😌 😌
3506,negative,đau . đau trụ nổi 🥺
3507,negative,thuong ..
3508,negative,ngọc hoaa dựa
3509,negative,27
3510,negative,mệt mỏi
3511,negative,áp lực
3512,negative,mệt 🥺
3513,negative,áp lực trời 😢 😢
3514,negative,"chê bai xã hội gia đình k nghĩa mik tệ , gia đình . r suy nghĩ k .."
3515,negative,áp lực tủi thân mệt mỏi 🥺
3516,negative,ra đời đi … cơm đánh đổi .
3517,negative,🥰 áp lực sư
3518,negative,vangg ..
3519,negative,đc sanh sai r
3520,negative,🥺 🥺 😭 áp lực
3521,negative,linh nhạc
3522,negative,mệt lắm 🥺
3523,negative,áp lực 😢
3524,negative,"áp lực đôi khi hp ba mẹ ba mẹ thất vọng , xấu hổ mng 🥺 🥺 🥺"
3525,negative,sợ đối điện vs gia đình
3526,negative,nhạc
3527,negative,k áp lực
3528,negative,🥺
3529,negative,linhlinhryn 🐻
3530,negative,mệt mỏi 🥺
3531,negative,buồn lắm 😂
3532,negative,ken mê câu 🎣 🐟 🐠 tủi thân ha ha
3533,negative,trải r 3 mẹ sai 🥰
3534,negative,hoài ko chán
3535,negative,thư ⚘ bgio mún thoi áp lực 😢
3536,negative,ánh huyền 💐 ciểu nek
3537,negative,áp lực 🥺 🥺
3538,negative,vá mệt mỏi r 😌
3539,negative,trời mệt mỏi
3540,negative,met lam me oii 🖤
3541,negative,ksao cố
3542,negative,đi đáy
3543,negative,🙃
3544,negative,lezi 🦖 - ) ) đúm hum a
3545,negative,quỳnh dạm ni giáo nhỉ
3546,negative,"áp lực vô hình , chả bt , chả bt diển tả nỗi ấm ước tủi hờn mik ☺ ️"
3547,negative,mik 😦 😊
3548,negative,1 😥
3549,negative,tuyet voi
3550,negative,😞 😞 chúa . chúa đường dẫn lối 😞
3551,negative,. đc yêu đc
3552,negative,"áp lực học tập , điểm số 😔"
3553,negative,áp lực 🥹
3554,negative,áp lực vs gđ ☺ ️
3555,negative,1 áp lực
3556,negative,áp lực 😥 😥
3557,negative,áp lực 😞
3558,negative,"buồn , câu 😥"
3559,negative,metmoi lắm 😌
3560,negative,câu : tự do 🥺
3561,negative,chia
3562,negative,mệt mỏi 😞
3563,negative,haizzzz 🥺 🥺 🥺
3564,negative,đôi lúc ko ☺ ️
3565,negative,thương
3566,negative,lm áp lực ...
3567,negative,🙌
3568,negative,cưng sợ
3569,negative,k kìm nén đc nước mắt ☺ ️
3570,negative,thời
3571,negative,quen r cx đi v 😊 🥹
3572,negative,hmm đối xử v đối xử ..
3573,negative,"câu "" mày coi ngta kìa "" tui quậy phá bgio"
3574,negative,dc mẹ ôm 😞
3575,negative,áp lực x2
3576,negative,cha mẹ cố gắng lắm cố gắng quên đi yêu thương 🖤
3577,negative,bé
3578,negative,tỉnh ngộ 🥺
3579,negative,áp lực lắm đùa .
3580,negative,"áp lực fe , hd , mgredit"
3581,negative,buồn
3582,negative,trưởng thành áp lực 🥺
3583,negative,áp lực bame 🥺
3584,negative,áp lực lắm
3585,negative,mệt mỏi gia đình
3586,negative,áp lực lắm bme 🥺
3587,negative,thở nổi
3588,negative,"làm việc ngày đêm mệt đêm lo gia đình thay phần ba , áp lực"
3589,negative,áp lực 😅 😅 😅
3590,negative,""" giai đoạn bối rối cuộc đời : trẻ trưởng thành , trước mắt mây mù , lưng áp lực . """
3591,negative,", tiền , làm chủ . bảo vạch đích , hậu thuẫn"
3592,negative,áp lực công việc
3593,negative,"thời đại phát triển , suy nghĩ củng thế , học thức áp lực 25"
3594,negative,😳
3595,negative,"áp lực , mệt mỏi , oan ức , cô đơn gia đình , học tập , bạn bè , tình thương tình cảm trống"
3596,negative,"độc thân yêu đời t healing mi , tâm trạng t dạo ni ri á 😭"
3597,negative,19 thanq02 bé 🥺
3598,negative,"giai đoạn bối rối cuộc đời : trẻ trưởng thành , trước mắt mây mù , lưng áp lực . """
3599,negative,"dc tự do anh chị , 20 t tự do áp lực , đau khổ suy nghĩ"
3600,negative,tâm trạng ko trò chuyện ko
3601,negative,hongson22 ta mệt 🥺 🥺
3602,negative,áp lực ngạt thở
3603,negative,bóng đá vn . <someone> 2 k 1 🥰 🥰 🥰 làm_việc_tại_nhà_kiếm88
3604,negative,áp lực đồng tiền 🥺
3605,negative,áp lực đồng tiền
3606,negative,mục tiêu 2 con số âm ☹ ️
3607,negative,cố gắng công nhận
3608,negative,áp lực lớpp
3609,negative,"áp lực mẹ , kiểu cố gắng kiếm đồng tiền . mơ hồ . xin lỗi 😔"
3610,negative,xjn video ad
3611,negative,áp lực
3612,negative,khóc chả đc khóc căn bệnh toi toi đau đớn tận cùng ...
3613,negative,thúy khuyên e hỏi a hút thuốc
3614,negative,giai đoạn bối rối cuộc đời
3615,negative,"gia đình , học tập , tình cảm cs áp lực áp lực k mn mệt mỏi ☺ ️"
3616,negative,mong can đảm
3617,negative,mẹ ưi mệt lắm 🥲
3618,negative,"tiêu cực , , xấu , đau khổ , buồn bã , đau lòng , tồi tệ , lo lắng , trách móc , chán nản , tức giận , đau buồn , thất vọng , ác , đen tối , đau đớn , giận dữ , lo ngại , tuyệt vọng , bực tức"
3619,negative,áp lực
3620,negative,ng rung động yêu thương ... cúi chữ thw k .
3621,negative,vy bé 🎀 ko vy 😳
3622,negative,nợ nầng 🥺
3623,negative,coxu611 ko ☹
3624,negative,áp lực hôm nay kiếm tiền 🤭
3625,negative,yenluon809 mệt mỏi 😞
3626,negative,"áp lực ng thân , bạn bè ( toàn so sánh ) ☺"
3627,negative,mệt mỏi 😫
3628,negative,bame e li dị ...
3629,negative,áp lực gia đình áp lực mẹ ck
3630,negative,buồn áp lực
3631,negative,hối hận k kịp 🥺
3632,negative,k đc tôn trọng 😊
3633,negative,😭 😭 😭
3634,negative,2 gia đình 🥺
3635,negative,"áp lực công việc , tài chính"
3636,negative,😕
3637,negative,tiếp thu ... ☺ ️
3638,negative,"kh v , cx áp lực v , metmoi khong 🤪"
3639,negative,áp lực mệt mỏi
3640,negative,áp lực nợ =)))
3641,negative,gia đình bà con họ hàng hàng xóm học hành giới tính
3642,negative,17 suy nghĩ r
3643,negative,ngphong 🙈 e rat met
3644,negative,"áp lực món nợ , ko bt lmj nợ 😓"
3645,negative,áp lực tui tiền 😓
3646,negative,gia đình học tập
3647,negative,gđ ( hòa đồng thw cx nỗi niềm tiếng cười đừng lm mjh khóc đêm nx ) ☺ ️ 🥺
3648,negative,"tương lai , đằng nỗi buồn quá khứ , cạnh gái tổn thương , cố gắng"
3649,negative,"học hành , tình yêu"
3650,negative,:))) lựa chọn r kh hối hận 😌
3651,negative,r 😌
3652,negative,metmoi 😢
3653,negative,lựa chọn hôm nay tương lai cx 😓
3654,negative,toi khong bi ap luc 😊
3655,negative,đôi khi lựa chọn nghỉ đi ...
3656,negative,mệt mỏi gục ngã
3657,negative,tệ 😊
3658,negative,bame ko hanh phuc 😊
3659,negative,😴
3660,negative,chả bt chịu đựng
3661,negative,đời tệ vs ta ta quen vs việt r chẳng j lm ta mệt lòng nx
3662,negative,46 clothing cố iu
3663,negative,tiền
3664,negative,"học tập , tiêu cực , , xấu , đau khổ , buồn bã , đau lòng , tồi tệ , lo lắng , trách móc , chán nản , tức giận , đau buồn , thất vọng , ác , đen tối , đau đớn , giận dữ , lo ngại , tuyệt vọng , bực tức"
3665,negative,trưởng thành
3666,negative,z ☺ ️
3667,negative,đi nước ngoài ( hàn quốc ) 🥹
3668,negative,"16 tiêu cực , , xấu , đau khổ , buồn bã , đau lòng , tồi tệ , lo lắng , trách móc , chán nản , tức giận , đau buồn , thất vọng , ác , đen tối , đau đớn , giận dữ , lo ngại , tuyệt vọng , bực tức"
3669,negative,haiz giá đình vv ko tiếng chửi codms mơ tui 😓
3670,negative,chả cố gắng
3671,negative,ủng hôi 🥰
3672,negative,suy nghĩ
3673,negative,chữ tiền
3674,negative,chửi mắng công việc kh
3675,negative,mệt
3676,negative,"cv , gd , xã hội , bạn bè"
3677,negative,"học tập .. tiêu cực , xấu , đau khổ , buồn bã , đau lòng , tồi tệ , lo lắng , trách móc , chán nản , tức giận , đau buồn , thất vọng , ác , đen tối , đau đớn , giận dữ , lo ngại , tuyệt vọng , bực tức"
3678,negative,"đau đớn , gục ngã , mệt mỏi lắm , áp lực"
3679,negative,stress … k hướng giải quyết 🙂
3680,negative,hai thất bại 🥺
3681,negative,tiền tình
3682,negative,hát j
3683,negative,mây mù kk đường đi nữa 😢
3684,negative,giồng mjk đứng
3685,negative,"đau đớn , gục ngã , mệt mỏi lắm , áp lực , đau đớn , gục ngã , mệt mỏi lắm , áp lực"
3686,negative,😞
3687,negative,p e luon a nha .
3688,negative,gd ( hễ cơm cơm chan nước mắt oán trách bố học giỏi 🙂 )
3689,negative,trước mắt bgio côg . mệt
3690,negative,gia đình ae tiền bạc
3691,negative,hphúc k áp lực trân trọng yêu thương từ chối lẫn 🥰
3692,negative,chọc mẹ nằm im ko nhúc nhích mẹ v gọi ko dậy kêu coi th mẹ
3693,negative,mong trải vơi đi bớt áp lực
3694,negative,"buông xuôi , đàng vợ con , gia đình gắng đi tiếp 😌"
3695,negative,thị huyền 🥺
3696,negative,mệt mỏi 🥺
3697,negative,học hành cha mẹ cx dần già đi nhx đạp xe cảm nhận không khí 1 mik thoải mái
3698,negative,áp lực gđ
3699,negative,"áp lực 20 cuộc đời , tùy độ áp lực mệt mỏi . mệt : ( ("
3700,negative,", đau đớn , gục ngã , mệt mỏi lắm , áp lực"
3701,negative,chưa thể trưởng thành công việc dc j lm j
3702,negative,"gia dinh , đau đớn , gục ngã , mệt mỏi lắm , áp lực"
3703,negative,gồng đứng
3704,negative,"chán cuộc đời , lẻ loi 1 , k 1 ta"
3705,negative,😢
3706,negative,tien2 . 678926561 áp lực nha bé 🥰
3707,negative,😄
3708,negative,hát
3709,negative,quocvuong_220206
3710,negative,"chông chênh , lạc lõng 🥺"
3711,negative,mệt mỏi 🥺 😅
3712,negative,cố 🥰
3713,negative,mệt mỏi
3714,negative,nhạc
3715,negative,cố gắng ♥ ️
3716,negative,đồng tiền gia đình tình cảm 😔 😔
3717,negative,na nà ná na 🧚 ‍ ♀ ️ bé 🥺
3718,negative,bão tố
3719,negative,chịu đựng
3720,negative,e sợ chết . lo sợ người thân 🥺
3721,negative,chết 25 t mãi 70 t đc chôn
3722,negative,hướng tích cực rơi tiêu cực 🙃
3723,negative,t rơi tiêu cực .
3724,negative,rơi tiêu cực
3725,negative,t buông embe t
3726,negative,"cuộc sống tiền ta kẻ thua cuộc . thua tình , cuộc chơi cuộc đời ."
3727,negative,: chết mẹ : vườn hái : đẹp
3728,negative,"sợ chết , chĩ sợ ng thân dần đi 🙏"
3729,negative,20 t phát hiện ut 🥰 . hụt hẫn 😅
3730,negative,k sợ chết sợ ng thân chết 😞 tiêu cực
3731,negative,sợ chết . lo sợ ba mẹ
3732,negative,bầu 10 tuan rửa mặt bằng nước mắt 1 đống tiêu cực me k đc lòng
3733,negative,tiêu cực tiêu cực tiêu cực
3734,negative,"chết , khổ học 2 quyển sách 300 trang 1 😭"
3735,negative,". đằng ba mẹ , hình hài , tình thương , k từ bỏ"
3736,negative,t video why tìm kiếm cụm từ
3737,negative,mệt mẹ thở nổi
3738,negative,gia đình áp lực
3739,negative,"gái nhỏ bé e chịu đựng tổn thương , tiêu cực 😔 😥"
3740,negative,"ngày mai . cuộc sống tiền ta kẻ thua cuộc . thua tình , cuộc chơi cuộc đời ."
3741,negative,tận cùng tiêu cực .... buông ko .....
3742,negative,khóc
3743,negative,rơi tiêu cực 😞
3744,negative,đừng suy nghĩ dại dột
3745,negative,sáng tạo giới hạntiền_tại_nhà_linh_hoạt88
3746,negative,chết bất đầu thương dung khongg ..
3747,negative,đời 😥
3748,negative,mai k tg ☺ ️ ☺ ️
3749,negative,nhìu luyến tiếc metmoi
3750,negative,mệt mỏi 😥
3751,negative,tiêu cực 😒
3752,negative,thtamm 💢 🤣 m rg chơ t tc t lắm m
3753,negative,mai mốt j đs 😌
3754,negative,e mệt mõi 😪 😪
3755,negative,t rơi tiêu cực
3756,negative,mệt rôi . kh duoc nua
3757,negative,"1 tiếng , 10 tiếng , nàooo"
3758,negative,mộtt too sẽe cheetts ..
3759,negative,hành nông tiêu cực
3760,negative,đầu toàn tiêu cực
3761,negative,chạy lo cơm áo gạo tiền theo đuổi ước mơ .
3762,negative,hôm nay
3763,negative,áp lực gia đình 😌 😌 😌
3764,negative,pháp nhỏ62 e mệt ☺ ️
3765,negative,tròn vai cố gắng hết sức … trông xấu tiếc đẹp đánh rơi …
3766,negative,rơi bế tắt r 🥺
3767,negative,tâm lý k may xảy . đời vô thường … .
3768,negative,thế giới sợ
3769,negative,xa ☺ ️
3770,negative,đau đớn 🖤
3771,negative,"ngta cười vui , giấu đibé dâu"
3772,negative,gia đình e áp lực 😁
3773,negative,saoo 😊
3774,negative,chuối 🍌 sao đăng buồn kh v bàaa
3775,negative,khonggg 😭
3776,negative,chết ko sợ
3777,negative,😊
3778,negative,1 ₫ ống tiêu cực ❤ ️
3779,negative,ngày mai ...
3780,negative,gia dinh giữ gìn sức khỏe ☺ ️
3781,negative,ngày mai ...
3782,negative,m stress
3783,negative,nương 🌷 ☺ ️ bninh suy nghĩ chiều hướng nè bninh tự ti lắm
3784,negative,giahuytran thấm
3785,negative,6 nx
3786,negative,kì v kkk
3787,negative,toi nghi chac la mai
3788,negative,ngày mai
3789,negative,sinh hẹn tử 🥺
3790,negative,đẻ 2 đứa tiêu cực ko lối thoát ☺ ️ ☺ ️ ☺ ️
3791,negative,"r , rơi trạng thái tiêu cực giới hạn"
3792,negative,🥺
3793,negative,id ko
3794,negative,"nguyễn hảii an dám thoi , vs ❤ ️ mặc dù sợ , k hối hận"
3795,negative,hát v
3796,negative,mong bố mẹ khỏe 🍀 🥺
3797,negative,r
3798,negative,buồn 😥
3799,negative,sinh lão bệnh tử
3800,negative,có lẽ
3801,negative,ul thươngem
3802,negative,mệt 🥰
3803,negative,... suy nghĩ lạc quan 1 chút ☺ ️ ☺ ️
3804,negative,", anh em hạnh phúc 🖤"
3805,negative,hoac co the la hom ..
3806,negative,t 2 l chấm dứt cs 1 tg đàn ông tệ bạc . htai t trân trọng cs chính bme đứa
3807,negative,đêm ngủ sáng mai dậy 🥺
3808,negative,ko đoán trc dc tương lai đoán dc tiên tri tiên tri đoán 😔
3809,negative,a mong 1 đc e 🥰
3810,negative,vd 7 🥺
3811,negative,", cuộc sống tiền ta kẻ thua cuộc . thua tình , cuộc chơi cuộc đời ."
3812,negative,"☺ ️ , cuộc sống tiền ta kẻ thua cuộc . thua tình , cuộc chơi cuộc đời ."
3813,negative,co the la bay gio
3814,negative,sáng tạo giới hạnviên_làm_thêm_nhà_làm88
3815,negative,sáng tạo giới hạnlàm_việc_tại_nhà388
3816,negative,đau đớn lắm
3817,negative,sáng tạo giới hạnthu_nhập_tại_gia_đình888
3818,negative,t rơi tiêu cực
3819,negative,hôm nay mai 🥺 🥺 🥺
3820,negative,hy sinh sự nghiệp
3821,negative,suy sụp j đag trải .
3822,negative,met that roi ☺ ️
3823,negative,tiểu sử mik tiểu sử kh mik
3824,negative,buồn chết ko gặp mặt thân quen .
3825,negative,"chẳng sợ chết đi , sợ cuộc gọi đêm . bất lực lắm sợ chết đi nữa ❤ ️"
3826,negative,"chết , lo trai mẹ 🥺"
3827,negative,chết liệu chết tang tan 😁
3828,negative,e chết ik gd 2 mấy đứa con bé bỏng e s 🥺
3829,negative,"mệt mỏi , đâyy 😥"
3830,negative,k hề suy nghĩ giao nhọn đâm sâu ngkhác
3831,negative,sợ lắm chết 2 mẹ 🥺
3832,negative,nghẹn
3833,negative,🥺 🥺
3834,negative,r 😢
3835,negative,metmoi voi nhung suy nghĩ ☺ ️
3836,negative,chả sợ chết . sợ ng thân rời đi (
3837,negative,ngày mai
3838,negative,nhiều chuyện xảy . k sợ chết . sợ mẹ chết 😌
3839,negative,t 😳
3840,negative,hom te that ...
3841,negative,quản lí chửi t k rơi tiêu cực t khuyên nhủ k đc đòi <someone> t chịu đựng
3842,negative,tutu 4 k thể c . đc 😅
3843,negative,mong bệnh mẹ mạnh khỏe gia đình <someone> ♥ ️
3844,negative,áp lực gđ
3845,negative,chx thể hẳn bố mẹ hứa mãi mãi ........ 😭
3846,negative,"cố gắng , cuộc sống tiền ta kẻ thua cuộc . thua tình , cuộc chơi cuộc đời ."
3847,negative,"vô ta bóng hình , nhắc ta âm thầm ta yêu quý 🥰"
3848,negative,nghỉ kế hoạch
3849,negative,nghèo củng . đừng mắc nợ . mắc nợ khổ lắm 😔
3850,negative,sơ hở tiền
3851,negative,"ước công việc sự nghiệp ổn định , chẳng tiền"
3852,negative,"nghèo đc , sk vui vẻ ok , 1 b sk vs niềm vui"
3853,negative,ước tiền :))
3854,negative,nghèo ko mắc nợ lạc quan phấn đấu
3855,negative,cố gắng . ngừng cố gắng ❤ ️
3856,negative,ngheo rot mung toi ..
3857,negative,mạnh dạn 2 ce nghèo
3858,negative,"nghèo tiền chạnh lòng nè , cảm giác bế tắc"
3859,negative,ko xung quanh bồ ế 😢
3860,negative,my trời chạnh lòng
3861,negative,đấy
